price_log_id,brand,itinerary_name,region,cabin_category,sail_date,price_usd,recorded_at,_fivetran_synced
PL000023033,Oceania,Asia Discovery,Asia,Veranda,2022-02-26,8508.47,2026-04-05T21:19:00.356237,2026-04-05T21:19:00.356238
PL000023034,Oceania,Asia Discovery,Asia,Concierge,2022-02-26,4059.61,2026-04-05T21:19:00.356239,2026-04-05T21:19:00.356240
PL000023035,Oceania,Asia Discovery,Asia,Penthouse,2022-02-26,6749.75,2026-04-05T21:19:00.356241,2026-04-05T21:19:00.356242
PL000023036,Oceania,Asia Discovery,Asia,Inside,2022-03-05,12842.03,2026-04-05T21:19:00.356243,2026-04-05T21:19:00.356244
PL000023037,Oceania,Asia Discovery,Asia,Oceanview,2022-03-05,9516.24,2026-04-05T21:19:00.356245,2026-04-05T21:19:00.356246
PL000023038,Oceania,Asia Discovery,Asia,Veranda,2022-03-05,8318.75,2026-04-05T21:19:00.356247,2026-04-05T21:19:00.356248
PL000023039,Oceania,Asia Discovery,Asia,Concierge,2022-03-05,10032.02,2026-04-05T21:19:00.356249,2026-04-05T21:19:00.356250
PL000023040,Oceania,Asia Discovery,Asia,Penthouse,2022-03-05,11232.61,2026-04-05T21:19:00.356251,2026-04-05T21:19:00.356251
PL000023041,Oceania,Asia Discovery,Asia,Inside,2022-03-12,12614.41,2026-04-05T21:19:00.356253,2026-04-05T21:19:00.356254
PL000023042,Oceania,Asia Discovery,Asia,Oceanview,2022-03-12,9533.39,2026-04-05T21:19:00.356255,2026-04-05T21:19:00.356255
PL000023043,Oceania,Asia Discovery,Asia,Veranda,2022-03-12,7544.65,2026-04-05T21:19:00.356257,2026-04-05T21:19:00.356257
PL000023044,Oceania,Asia Discovery,Asia,Concierge,2022-03-12,9426.14,2026-04-05T21:19:00.356258,2026-04-05T21:19:00.356259
PL000023045,Oceania,Asia Discovery,Asia,Penthouse,2022-03-12,8114.96,2026-04-05T21:19:00.356260,2026-04-05T21:19:00.356261
PL000023046,Oceania,Asia Discovery,Asia,Inside,2022-03-19,11355.9,2026-04-05T21:19:00.356262,2026-04-05T21:19:00.356263
PL000023047,Oceania,Asia Discovery,Asia,Oceanview,2022-03-19,5653.0,2026-04-05T21:19:00.356264,2026-04-05T21:19:00.356264
PL000023048,Oceania,Asia Discovery,Asia,Veranda,2022-03-19,6552.35,2026-04-05T21:19:00.356266,2026-04-05T21:19:00.356266
PL000023049,Oceania,Asia Discovery,Asia,Concierge,2022-03-19,3422.81,2026-04-05T21:19:00.356267,2026-04-05T21:19:00.356268
PL000023050,Oceania,Asia Discovery,Asia,Penthouse,2022-03-19,2948.99,2026-04-05T21:19:00.356269,2026-04-05T21:19:00.356270
PL000023051,Oceania,Asia Discovery,Asia,Inside,2022-03-26,8668.51,2026-04-05T21:19:00.356271,2026-04-05T21:19:00.356272
PL000023052,Oceania,Asia Discovery,Asia,Oceanview,2022-03-26,12546.23,2026-04-05T21:19:00.356273,2026-04-05T21:19:00.356273
PL000023053,Oceania,Asia Discovery,Asia,Veranda,2022-03-26,3270.34,2026-04-05T21:19:00.356274,2026-04-05T21:19:00.356275
PL000023054,Oceania,Asia Discovery,Asia,Concierge,2022-03-26,7214.23,2026-04-05T21:19:00.356276,2026-04-05T21:19:00.356277
PL000023055,Oceania,Asia Discovery,Asia,Penthouse,2022-03-26,8830.64,2026-04-05T21:19:00.356278,2026-04-05T21:19:00.356278
PL000023056,Oceania,Asia Discovery,Asia,Inside,2022-04-02,12615.31,2026-04-05T21:19:00.356280,2026-04-05T21:19:00.356280
PL000023057,Oceania,Asia Discovery,Asia,Oceanview,2022-04-02,9666.93,2026-04-05T21:19:00.356282,2026-04-05T21:19:00.356282
PL000023058,Oceania,Asia Discovery,Asia,Veranda,2022-04-02,5127.19,2026-04-05T21:19:00.356283,2026-04-05T21:19:00.356284
PL000023059,Oceania,Asia Discovery,Asia,Concierge,2022-04-02,7192.96,2026-04-05T21:19:00.356285,2026-04-05T21:19:00.356285
PL000023060,Oceania,Asia Discovery,Asia,Penthouse,2022-04-02,4590.46,2026-04-05T21:19:00.356287,2026-04-05T21:19:00.356287
PL000023061,Oceania,Asia Discovery,Asia,Inside,2022-04-09,3345.36,2026-04-05T21:19:00.356289,2026-04-05T21:19:00.356289
PL000023062,Oceania,Asia Discovery,Asia,Oceanview,2022-04-09,10922.99,2026-04-05T21:19:00.356290,2026-04-05T21:19:00.356291
PL000023063,Oceania,Asia Discovery,Asia,Veranda,2022-04-09,2482.77,2026-04-05T21:19:00.356292,2026-04-05T21:19:00.356293
PL000023064,Oceania,Asia Discovery,Asia,Concierge,2022-04-09,4259.97,2026-04-05T21:19:00.356294,2026-04-05T21:19:00.356294
PL000023065,Oceania,Asia Discovery,Asia,Penthouse,2022-04-09,2721.64,2026-04-05T21:19:00.356296,2026-04-05T21:19:00.356296
PL000023066,Oceania,Asia Discovery,Asia,Inside,2022-04-16,2472.2,2026-04-05T21:19:00.356298,2026-04-05T21:19:00.356298
PL000023067,Oceania,Asia Discovery,Asia,Oceanview,2022-04-16,3364.17,2026-04-05T21:19:00.356299,2026-04-05T21:19:00.356300
PL000023068,Oceania,Asia Discovery,Asia,Veranda,2022-04-16,7303.06,2026-04-05T21:19:00.356301,2026-04-05T21:19:00.356302
PL000023069,Oceania,Asia Discovery,Asia,Concierge,2022-04-16,7152.36,2026-04-05T21:19:00.356303,2026-04-05T21:19:00.356303
PL000023070,Oceania,Asia Discovery,Asia,Penthouse,2022-04-16,13386.85,2026-04-05T21:19:00.356304,2026-04-05T21:19:00.356305
PL000023071,Oceania,Asia Discovery,Asia,Inside,2022-04-23,7904.42,2026-04-05T21:19:00.356306,2026-04-05T21:19:00.356307
PL000023072,Oceania,Asia Discovery,Asia,Oceanview,2022-04-23,3653.96,2026-04-05T21:19:00.356308,2026-04-05T21:19:00.356309
PL000023073,Oceania,Asia Discovery,Asia,Veranda,2022-04-23,8502.01,2026-04-05T21:19:00.356310,2026-04-05T21:19:00.356310
PL000023074,Oceania,Asia Discovery,Asia,Concierge,2022-04-23,3924.99,2026-04-05T21:19:00.356312,2026-04-05T21:19:00.356312
PL000023075,Oceania,Asia Discovery,Asia,Penthouse,2022-04-23,8462.87,2026-04-05T21:19:00.356313,2026-04-05T21:19:00.356314
PL000023076,Oceania,Asia Discovery,Asia,Inside,2022-04-30,7855.3,2026-04-05T21:19:00.356315,2026-04-05T21:19:00.356316
PL000023077,Oceania,Asia Discovery,Asia,Oceanview,2022-04-30,6629.95,2026-04-05T21:19:00.356317,2026-04-05T21:19:00.356318
PL000023078,Oceania,Asia Discovery,Asia,Veranda,2022-04-30,10619.82,2026-04-05T21:19:00.356319,2026-04-05T21:19:00.356320
PL000023079,Oceania,Asia Discovery,Asia,Concierge,2022-04-30,10394.48,2026-04-05T21:19:00.356321,2026-04-05T21:19:00.356322
PL000023080,Oceania,Asia Discovery,Asia,Penthouse,2022-04-30,5280.45,2026-04-05T21:19:00.356323,2026-04-05T21:19:00.356324
PL000023081,Oceania,Asia Discovery,Asia,Inside,2022-05-07,11708.82,2026-04-05T21:19:00.356325,2026-04-05T21:19:00.356326
PL000023082,Oceania,Asia Discovery,Asia,Oceanview,2022-05-07,6615.32,2026-04-05T21:19:00.356327,2026-04-05T21:19:00.356328
PL000023083,Oceania,Asia Discovery,Asia,Veranda,2022-05-07,6877.18,2026-04-05T21:19:00.356329,2026-04-05T21:19:00.356330
PL000023084,Oceania,Asia Discovery,Asia,Concierge,2022-05-07,6338.73,2026-04-05T21:19:00.356331,2026-04-05T21:19:00.356332
PL000023085,Oceania,Asia Discovery,Asia,Penthouse,2022-05-07,3205.72,2026-04-05T21:19:00.356333,2026-04-05T21:19:00.356333
PL000023086,Oceania,Asia Discovery,Asia,Inside,2022-05-14,3725.29,2026-04-05T21:19:00.356335,2026-04-05T21:19:00.356336
PL000023087,Oceania,Asia Discovery,Asia,Oceanview,2022-05-14,7845.73,2026-04-05T21:19:00.356337,2026-04-05T21:19:00.356337
PL000023088,Oceania,Asia Discovery,Asia,Veranda,2022-05-14,6289.23,2026-04-05T21:19:00.356339,2026-04-05T21:19:00.356339
PL000023089,Oceania,Asia Discovery,Asia,Concierge,2022-05-14,9409.31,2026-04-05T21:19:00.356341,2026-04-05T21:19:00.356341
PL000023090,Oceania,Asia Discovery,Asia,Penthouse,2022-05-14,3117.7,2026-04-05T21:19:00.356343,2026-04-05T21:19:00.356343
PL000023091,Oceania,Asia Discovery,Asia,Inside,2022-05-21,3000.41,2026-04-05T21:19:00.356345,2026-04-05T21:19:00.356345
PL000023092,Oceania,Asia Discovery,Asia,Oceanview,2022-05-21,2908.77,2026-04-05T21:19:00.356347,2026-04-05T21:19:00.356347
PL000023093,Oceania,Asia Discovery,Asia,Veranda,2022-05-21,12195.01,2026-04-05T21:19:00.356349,2026-04-05T21:19:00.356349
PL000023094,Oceania,Asia Discovery,Asia,Concierge,2022-05-21,7558.86,2026-04-05T21:19:00.356351,2026-04-05T21:19:00.356351
PL000023095,Oceania,Asia Discovery,Asia,Penthouse,2022-05-21,4223.36,2026-04-05T21:19:00.356352,2026-04-05T21:19:00.356353
PL000023096,Oceania,Asia Discovery,Asia,Inside,2022-05-28,8721.3,2026-04-05T21:19:00.356355,2026-04-05T21:19:00.356355
PL000023097,Oceania,Asia Discovery,Asia,Oceanview,2022-05-28,7830.32,2026-04-05T21:19:00.356357,2026-04-05T21:19:00.356357
PL000023098,Oceania,Asia Discovery,Asia,Veranda,2022-05-28,6561.85,2026-04-05T21:19:00.356358,2026-04-05T21:19:00.356359
PL000023099,Oceania,Asia Discovery,Asia,Concierge,2022-05-28,11226.79,2026-04-05T21:19:00.356360,2026-04-05T21:19:00.356361
PL000023100,Oceania,Asia Discovery,Asia,Penthouse,2022-05-28,10165.76,2026-04-05T21:19:00.356362,2026-04-05T21:19:00.356363
PL000023101,Oceania,Asia Discovery,Asia,Inside,2022-06-04,6844.13,2026-04-05T21:19:00.356364,2026-04-05T21:19:00.356365
PL000023102,Oceania,Asia Discovery,Asia,Oceanview,2022-06-04,9349.98,2026-04-05T21:19:00.356366,2026-04-05T21:19:00.356367
PL000023103,Oceania,Asia Discovery,Asia,Veranda,2022-06-04,11193.7,2026-04-05T21:19:00.356368,2026-04-05T21:19:00.356369
PL000023104,Oceania,Asia Discovery,Asia,Concierge,2022-06-04,6581.74,2026-04-05T21:19:00.356370,2026-04-05T21:19:00.356371
PL000023105,Oceania,Asia Discovery,Asia,Penthouse,2022-06-04,7342.74,2026-04-05T21:19:00.356372,2026-04-05T21:19:00.356373
PL000023106,Oceania,Asia Discovery,Asia,Inside,2022-06-11,6189.3,2026-04-05T21:19:00.356374,2026-04-05T21:19:00.356375
PL000023107,Oceania,Asia Discovery,Asia,Oceanview,2022-06-11,9088.34,2026-04-05T21:19:00.356376,2026-04-05T21:19:00.356377
PL000023108,Oceania,Asia Discovery,Asia,Veranda,2022-06-11,6645.85,2026-04-05T21:19:00.356378,2026-04-05T21:19:00.356379
PL000023109,Oceania,Asia Discovery,Asia,Concierge,2022-06-11,3182.82,2026-04-05T21:19:00.356380,2026-04-05T21:19:00.356380
PL000023110,Oceania,Asia Discovery,Asia,Penthouse,2022-06-11,4535.53,2026-04-05T21:19:00.356382,2026-04-05T21:19:00.356382
PL000023111,Oceania,Asia Discovery,Asia,Inside,2022-06-18,10191.79,2026-04-05T21:19:00.356384,2026-04-05T21:19:00.356384
PL000023112,Oceania,Asia Discovery,Asia,Oceanview,2022-06-18,4143.73,2026-04-05T21:19:00.356386,2026-04-05T21:19:00.356386
PL000023113,Oceania,Asia Discovery,Asia,Veranda,2022-06-18,10860.02,2026-04-05T21:19:00.356388,2026-04-05T21:19:00.356388
PL000023114,Oceania,Asia Discovery,Asia,Concierge,2022-06-18,9864.43,2026-04-05T21:19:00.356389,2026-04-05T21:19:00.356390
PL000023115,Oceania,Asia Discovery,Asia,Penthouse,2022-06-18,12950.34,2026-04-05T21:19:00.356391,2026-04-05T21:19:00.356392
PL000023116,Oceania,Asia Discovery,Asia,Inside,2022-06-25,4448.03,2026-04-05T21:19:00.356394,2026-04-05T21:19:00.356394
PL000023117,Oceania,Asia Discovery,Asia,Oceanview,2022-06-25,11105.84,2026-04-05T21:19:00.356396,2026-04-05T21:19:00.356396
PL000023118,Oceania,Asia Discovery,Asia,Veranda,2022-06-25,12607.0,2026-04-05T21:19:00.356397,2026-04-05T21:19:00.356398
PL000023119,Oceania,Asia Discovery,Asia,Concierge,2022-06-25,12805.87,2026-04-05T21:19:00.356399,2026-04-05T21:19:00.356400
PL000023120,Oceania,Asia Discovery,Asia,Penthouse,2022-06-25,11539.64,2026-04-05T21:19:00.356401,2026-04-05T21:19:00.356402
PL000023121,Oceania,Asia Discovery,Asia,Inside,2022-07-02,9912.6,2026-04-05T21:19:00.356403,2026-04-05T21:19:00.356404
PL000023122,Oceania,Asia Discovery,Asia,Oceanview,2022-07-02,10144.51,2026-04-05T21:19:00.356405,2026-04-05T21:19:00.356406
PL000023123,Oceania,Asia Discovery,Asia,Veranda,2022-07-02,4184.57,2026-04-05T21:19:00.356407,2026-04-05T21:19:00.356408
PL000023124,Oceania,Asia Discovery,Asia,Concierge,2022-07-02,12300.04,2026-04-05T21:19:00.356409,2026-04-05T21:19:00.356410
PL000023125,Oceania,Asia Discovery,Asia,Penthouse,2022-07-02,7488.03,2026-04-05T21:19:00.356411,2026-04-05T21:19:00.356412
PL000023126,Oceania,Asia Discovery,Asia,Inside,2022-07-09,4018.02,2026-04-05T21:19:00.356413,2026-04-05T21:19:00.356414
PL000023127,Oceania,Asia Discovery,Asia,Oceanview,2022-07-09,3795.82,2026-04-05T21:19:00.356415,2026-04-05T21:19:00.356416
PL000023128,Oceania,Asia Discovery,Asia,Veranda,2022-07-09,7393.35,2026-04-05T21:19:00.356417,2026-04-05T21:19:00.356418
PL000023129,Oceania,Asia Discovery,Asia,Concierge,2022-07-09,4671.72,2026-04-05T21:19:00.356419,2026-04-05T21:19:00.356420
PL000023130,Oceania,Asia Discovery,Asia,Penthouse,2022-07-09,6023.88,2026-04-05T21:19:00.356421,2026-04-05T21:19:00.356421
PL000023131,Oceania,Asia Discovery,Asia,Inside,2022-07-16,4253.81,2026-04-05T21:19:00.356423,2026-04-05T21:19:00.356424
PL000023132,Oceania,Asia Discovery,Asia,Oceanview,2022-07-16,2244.58,2026-04-05T21:19:00.356425,2026-04-05T21:19:00.356425
PL000023133,Oceania,Asia Discovery,Asia,Veranda,2022-07-16,7769.73,2026-04-05T21:19:00.356427,2026-04-05T21:19:00.356427
PL000023134,Oceania,Asia Discovery,Asia,Concierge,2022-07-16,11182.19,2026-04-05T21:19:00.356429,2026-04-05T21:19:00.356429
PL000023135,Oceania,Asia Discovery,Asia,Penthouse,2022-07-16,10390.82,2026-04-05T21:19:00.356430,2026-04-05T21:19:00.356431
PL000023136,Oceania,Asia Discovery,Asia,Inside,2022-07-23,4385.47,2026-04-05T21:19:00.356433,2026-04-05T21:19:00.356433
PL000023137,Oceania,Asia Discovery,Asia,Oceanview,2022-07-23,5954.75,2026-04-05T21:19:00.356434,2026-04-05T21:19:00.356435
PL000023138,Oceania,Asia Discovery,Asia,Veranda,2022-07-23,8142.28,2026-04-05T21:19:00.356437,2026-04-05T21:19:00.356437
PL000023139,Oceania,Asia Discovery,Asia,Concierge,2022-07-23,7260.72,2026-04-05T21:19:00.356438,2026-04-05T21:19:00.356439
PL000023140,Oceania,Asia Discovery,Asia,Penthouse,2022-07-23,12545.69,2026-04-05T21:19:00.356440,2026-04-05T21:19:00.356441
PL000023141,Oceania,Asia Discovery,Asia,Inside,2022-07-30,7688.92,2026-04-05T21:19:00.356443,2026-04-05T21:19:00.356443
PL000023142,Oceania,Asia Discovery,Asia,Oceanview,2022-07-30,3235.16,2026-04-05T21:19:00.356445,2026-04-05T21:19:00.356445
PL000023143,Oceania,Asia Discovery,Asia,Veranda,2022-07-30,4945.35,2026-04-05T21:19:00.356446,2026-04-05T21:19:00.356447
PL000023144,Oceania,Asia Discovery,Asia,Concierge,2022-07-30,6750.19,2026-04-05T21:19:00.356448,2026-04-05T21:19:00.356449
PL000023145,Oceania,Asia Discovery,Asia,Penthouse,2022-07-30,5778.41,2026-04-05T21:19:00.356450,2026-04-05T21:19:00.356451
PL000023146,Oceania,Asia Discovery,Asia,Inside,2022-08-06,5456.46,2026-04-05T21:19:00.356452,2026-04-05T21:19:00.356453
PL000023147,Oceania,Asia Discovery,Asia,Oceanview,2022-08-06,11395.58,2026-04-05T21:19:00.356454,2026-04-05T21:19:00.356455
PL000023148,Oceania,Asia Discovery,Asia,Veranda,2022-08-06,5218.74,2026-04-05T21:19:00.356456,2026-04-05T21:19:00.356457
PL000023149,Oceania,Asia Discovery,Asia,Concierge,2022-08-06,6150.25,2026-04-05T21:19:00.356458,2026-04-05T21:19:00.356458
PL000023150,Oceania,Asia Discovery,Asia,Penthouse,2022-08-06,11131.2,2026-04-05T21:19:00.356460,2026-04-05T21:19:00.356460
PL000023151,Oceania,Asia Discovery,Asia,Inside,2022-08-13,4627.79,2026-04-05T21:19:00.356462,2026-04-05T21:19:00.356463
PL000023152,Oceania,Asia Discovery,Asia,Oceanview,2022-08-13,7306.48,2026-04-05T21:19:00.356464,2026-04-05T21:19:00.356464
PL000023153,Oceania,Asia Discovery,Asia,Veranda,2022-08-13,7608.32,2026-04-05T21:19:00.356466,2026-04-05T21:19:00.356466
PL000023154,Oceania,Asia Discovery,Asia,Concierge,2022-08-13,10563.5,2026-04-05T21:19:00.356468,2026-04-05T21:19:00.356468
PL000023155,Oceania,Asia Discovery,Asia,Penthouse,2022-08-13,8312.96,2026-04-05T21:19:00.356470,2026-04-05T21:19:00.356470
PL000023156,Oceania,Asia Discovery,Asia,Inside,2022-08-20,6642.93,2026-04-05T21:19:00.356472,2026-04-05T21:19:00.356472
PL000023157,Oceania,Asia Discovery,Asia,Oceanview,2022-08-20,4787.54,2026-04-05T21:19:00.356474,2026-04-05T21:19:00.356474
PL000023158,Oceania,Asia Discovery,Asia,Veranda,2022-08-20,3431.92,2026-04-05T21:19:00.356475,2026-04-05T21:19:00.356476
PL000023159,Oceania,Asia Discovery,Asia,Concierge,2022-08-20,8874.28,2026-04-05T21:19:00.356477,2026-04-05T21:19:00.356478
PL000023160,Oceania,Asia Discovery,Asia,Penthouse,2022-08-20,6066.32,2026-04-05T21:19:00.356479,2026-04-05T21:19:00.356480
PL000023161,Oceania,Asia Discovery,Asia,Inside,2022-08-27,10361.49,2026-04-05T21:19:00.356481,2026-04-05T21:19:00.356482
PL000023162,Oceania,Asia Discovery,Asia,Oceanview,2022-08-27,8206.82,2026-04-05T21:19:00.356483,2026-04-05T21:19:00.356484
PL000023163,Oceania,Asia Discovery,Asia,Veranda,2022-08-27,2811.54,2026-04-05T21:19:00.356485,2026-04-05T21:19:00.356486
PL000023164,Oceania,Asia Discovery,Asia,Concierge,2022-08-27,8425.19,2026-04-05T21:19:00.356487,2026-04-05T21:19:00.356488
PL000023165,Oceania,Asia Discovery,Asia,Penthouse,2022-08-27,6828.19,2026-04-05T21:19:00.356489,2026-04-05T21:19:00.356489
PL000023166,Oceania,Asia Discovery,Asia,Inside,2022-09-03,4717.31,2026-04-05T21:19:00.356491,2026-04-05T21:19:00.356492
PL000023167,Oceania,Asia Discovery,Asia,Oceanview,2022-09-03,2790.02,2026-04-05T21:19:00.356493,2026-04-05T21:19:00.356493
PL000023168,Oceania,Asia Discovery,Asia,Veranda,2022-09-03,4140.56,2026-04-05T21:19:00.356495,2026-04-05T21:19:00.356495
PL000023169,Oceania,Asia Discovery,Asia,Concierge,2022-09-03,2967.56,2026-04-05T21:19:00.356497,2026-04-05T21:19:00.356497
PL000023170,Oceania,Asia Discovery,Asia,Penthouse,2022-09-03,12513.35,2026-04-05T21:19:00.356499,2026-04-05T21:19:00.356499
PL000023171,Oceania,Asia Discovery,Asia,Inside,2022-09-10,6494.22,2026-04-05T21:19:00.356501,2026-04-05T21:19:00.356501
PL000023172,Oceania,Asia Discovery,Asia,Oceanview,2022-09-10,7436.87,2026-04-05T21:19:00.356503,2026-04-05T21:19:00.356503
PL000023173,Oceania,Asia Discovery,Asia,Veranda,2022-09-10,5481.9,2026-04-05T21:19:00.356505,2026-04-05T21:19:00.356505
PL000023174,Oceania,Asia Discovery,Asia,Concierge,2022-09-10,6422.48,2026-04-05T21:19:00.356507,2026-04-05T21:19:00.356507
PL000023175,Oceania,Asia Discovery,Asia,Penthouse,2022-09-10,3077.29,2026-04-05T21:19:00.356508,2026-04-05T21:19:00.356509
PL000023176,Oceania,Asia Discovery,Asia,Inside,2022-09-17,2334.67,2026-04-05T21:19:00.356511,2026-04-05T21:19:00.356511
PL000023177,Oceania,Asia Discovery,Asia,Oceanview,2022-09-17,4715.46,2026-04-05T21:19:00.356512,2026-04-05T21:19:00.356513
PL000023178,Oceania,Asia Discovery,Asia,Veranda,2022-09-17,2341.11,2026-04-05T21:19:00.356514,2026-04-05T21:19:00.356515
PL000023179,Oceania,Asia Discovery,Asia,Concierge,2022-09-17,10856.04,2026-04-05T21:19:00.356516,2026-04-05T21:19:00.356517
PL000023180,Oceania,Asia Discovery,Asia,Penthouse,2022-09-17,6137.44,2026-04-05T21:19:00.356518,2026-04-05T21:19:00.356519
PL000023181,Oceania,Asia Discovery,Asia,Inside,2022-09-24,11412.36,2026-04-05T21:19:00.356520,2026-04-05T21:19:00.356521
PL000023182,Oceania,Asia Discovery,Asia,Oceanview,2022-09-24,11940.37,2026-04-05T21:19:00.356522,2026-04-05T21:19:00.356523
PL000023183,Oceania,Asia Discovery,Asia,Veranda,2022-09-24,2931.85,2026-04-05T21:19:00.356524,2026-04-05T21:19:00.356525
PL000023184,Oceania,Asia Discovery,Asia,Concierge,2022-09-24,2343.39,2026-04-05T21:19:00.356526,2026-04-05T21:19:00.356526
PL000023185,Oceania,Asia Discovery,Asia,Penthouse,2022-09-24,12306.05,2026-04-05T21:19:00.356528,2026-04-05T21:19:00.356528
PL000023186,Oceania,Asia Discovery,Asia,Inside,2022-10-01,6007.68,2026-04-05T21:19:00.356530,2026-04-05T21:19:00.356531
PL000023187,Oceania,Asia Discovery,Asia,Oceanview,2022-10-01,5414.62,2026-04-05T21:19:00.356532,2026-04-05T21:19:00.356533
PL000023188,Oceania,Asia Discovery,Asia,Veranda,2022-10-01,10343.39,2026-04-05T21:19:00.356534,2026-04-05T21:19:00.356534
PL000023189,Oceania,Asia Discovery,Asia,Concierge,2022-10-01,3973.14,2026-04-05T21:19:00.356536,2026-04-05T21:19:00.356536
PL000023190,Oceania,Asia Discovery,Asia,Penthouse,2022-10-01,11907.55,2026-04-05T21:19:00.356538,2026-04-05T21:19:00.356538
PL000023191,Oceania,Asia Discovery,Asia,Inside,2022-10-08,3766.46,2026-04-05T21:19:00.356540,2026-04-05T21:19:00.356540
PL000023192,Oceania,Asia Discovery,Asia,Oceanview,2022-10-08,8043.3,2026-04-05T21:19:00.356542,2026-04-05T21:19:00.356542
PL000023193,Oceania,Asia Discovery,Asia,Veranda,2022-10-08,6232.79,2026-04-05T21:19:00.356543,2026-04-05T21:19:00.356544
PL000023194,Oceania,Asia Discovery,Asia,Concierge,2022-10-08,10907.76,2026-04-05T21:19:00.356545,2026-04-05T21:19:00.356546
PL000023195,Oceania,Asia Discovery,Asia,Penthouse,2022-10-08,6811.91,2026-04-05T21:19:00.356547,2026-04-05T21:19:00.356548
PL000023196,Oceania,Asia Discovery,Asia,Inside,2022-10-15,3881.22,2026-04-05T21:19:00.356549,2026-04-05T21:19:00.356550
PL000023197,Oceania,Asia Discovery,Asia,Oceanview,2022-10-15,2355.71,2026-04-05T21:19:00.356551,2026-04-05T21:19:00.356552
PL000023198,Oceania,Asia Discovery,Asia,Veranda,2022-10-15,4373.41,2026-04-05T21:19:00.356553,2026-04-05T21:19:00.356554
PL000023199,Oceania,Asia Discovery,Asia,Concierge,2022-10-15,6809.08,2026-04-05T21:19:00.356555,2026-04-05T21:19:00.356556
PL000023200,Oceania,Asia Discovery,Asia,Penthouse,2022-10-15,5802.66,2026-04-05T21:19:00.356557,2026-04-05T21:19:00.356558
PL000023201,Oceania,Asia Discovery,Asia,Inside,2022-10-22,11769.41,2026-04-05T21:19:00.356559,2026-04-05T21:19:00.356560
PL000023202,Oceania,Asia Discovery,Asia,Oceanview,2022-10-22,3756.36,2026-04-05T21:19:00.356561,2026-04-05T21:19:00.356562
PL000023203,Oceania,Asia Discovery,Asia,Veranda,2022-10-22,12729.78,2026-04-05T21:19:00.356563,2026-04-05T21:19:00.356564
PL000023204,Oceania,Asia Discovery,Asia,Concierge,2022-10-22,11484.76,2026-04-05T21:19:00.356565,2026-04-05T21:19:00.356565
PL000023205,Oceania,Asia Discovery,Asia,Penthouse,2022-10-22,2889.82,2026-04-05T21:19:00.356567,2026-04-05T21:19:00.356567
PL000023206,Oceania,Asia Discovery,Asia,Inside,2022-10-29,4459.11,2026-04-05T21:19:00.356569,2026-04-05T21:19:00.356569
PL000023207,Oceania,Asia Discovery,Asia,Oceanview,2022-10-29,8973.45,2026-04-05T21:19:00.356571,2026-04-05T21:19:00.356571
PL000023208,Oceania,Asia Discovery,Asia,Veranda,2022-10-29,5990.84,2026-04-05T21:19:00.356573,2026-04-05T21:19:00.356573
PL000023209,Oceania,Asia Discovery,Asia,Concierge,2022-10-29,10707.94,2026-04-05T21:19:00.356574,2026-04-05T21:19:00.356575
PL000023210,Oceania,Asia Discovery,Asia,Penthouse,2022-10-29,5102.47,2026-04-05T21:19:00.356576,2026-04-05T21:19:00.356577
PL000023211,Oceania,Asia Discovery,Asia,Inside,2022-11-05,2698.73,2026-04-05T21:19:00.356579,2026-04-05T21:19:00.356579
PL000023212,Oceania,Asia Discovery,Asia,Oceanview,2022-11-05,8865.59,2026-04-05T21:19:00.356580,2026-04-05T21:19:00.356581
PL000023213,Oceania,Asia Discovery,Asia,Veranda,2022-11-05,11294.31,2026-04-05T21:19:00.356582,2026-04-05T21:19:00.356583
PL000023214,Oceania,Asia Discovery,Asia,Concierge,2022-11-05,11346.16,2026-04-05T21:19:00.356584,2026-04-05T21:19:00.356585
PL000023215,Oceania,Asia Discovery,Asia,Penthouse,2022-11-05,6249.87,2026-04-05T21:19:00.356586,2026-04-05T21:19:00.356587
PL000023216,Oceania,Asia Discovery,Asia,Inside,2022-11-12,7839.35,2026-04-05T21:19:00.356588,2026-04-05T21:19:00.356589
PL000023217,Oceania,Asia Discovery,Asia,Oceanview,2022-11-12,10146.8,2026-04-05T21:19:00.356590,2026-04-05T21:19:00.356591
PL000023218,Oceania,Asia Discovery,Asia,Veranda,2022-11-12,10369.02,2026-04-05T21:19:00.356592,2026-04-05T21:19:00.356593
PL000023219,Oceania,Asia Discovery,Asia,Concierge,2022-11-12,4743.76,2026-04-05T21:19:00.356594,2026-04-05T21:19:00.356594
PL000023220,Oceania,Asia Discovery,Asia,Penthouse,2022-11-12,5508.59,2026-04-05T21:19:00.356596,2026-04-05T21:19:00.356596
PL000023221,Oceania,Asia Discovery,Asia,Inside,2022-11-19,7459.48,2026-04-05T21:19:00.356598,2026-04-05T21:19:00.356598
PL000023222,Oceania,Asia Discovery,Asia,Oceanview,2022-11-19,6487.91,2026-04-05T21:19:00.356600,2026-04-05T21:19:00.356600
PL000023223,Oceania,Asia Discovery,Asia,Veranda,2022-11-19,11264.98,2026-04-05T21:19:00.356602,2026-04-05T21:19:00.356602
PL000023224,Oceania,Asia Discovery,Asia,Concierge,2022-11-19,2360.99,2026-04-05T21:19:00.356603,2026-04-05T21:19:00.356604
PL000023225,Oceania,Asia Discovery,Asia,Penthouse,2022-11-19,10069.08,2026-04-05T21:19:00.356605,2026-04-05T21:19:00.356606
