dining,spa,excursions,beverage,casino,retail,booking_id,guest_id,brand,sail_date,total_onboard_spend_usd,_fivetran_synced
0.0,471.41,1088.01,0.0,107.62,611.82,BK0043424,G0012704,Regent,2022-11-19,2278.86,2026-04-05T21:19:00.040268
1.06,666.32,2144.03,612.88,795.1,496.26,BK0043426,G0009070,Norwegian,2025-06-28,4715.65,2026-04-05T21:19:00.040286
203.95,200.47,742.87,82.15,19.44,80.11,BK0043428,G0008276,Norwegian,2023-04-01,1328.99,2026-04-05T21:19:00.040305
247.84,182.95,611.34,412.63,315.18,28.15,BK0043429,G0009645,Norwegian,2023-11-14,1798.09,2026-04-05T21:19:00.040324
569.5,35.86,1306.8,709.61,787.75,86.5,BK0043430,G0002619,Norwegian,2023-08-18,3496.02,2026-04-05T21:19:00.040342
0.0,1510.64,425.59,0.0,306.47,683.7,BK0043432,G0017086,Regent,2025-03-06,2926.4,2026-04-05T21:19:00.040361
0.0,550.12,4858.88,0.0,381.34,1525.36,BK0043433,G0007486,Regent,2023-10-03,7315.7,2026-04-05T21:19:00.040380
86.22,633.14,272.27,137.47,41.65,439.4,BK0043434,G0006586,Oceania,2024-12-02,1610.15,2026-04-05T21:19:00.040399
159.61,13.38,1117.15,751.45,112.29,59.05,BK0043435,G0018535,Norwegian,2023-04-20,2212.93,2026-04-05T21:19:00.040417
0.0,835.67,1278.58,0.0,228.87,386.64,BK0043436,G0018464,Regent,2022-12-10,2729.76,2026-04-05T21:19:00.040436
392.63,58.31,98.87,320.26,181.41,89.2,BK0043437,G0017060,Norwegian,2023-05-21,1140.68,2026-04-05T21:19:00.040454
171.23,386.34,1490.98,669.72,1169.82,235.72,BK0043438,G0007511,Norwegian,2022-06-27,4123.81,2026-04-05T21:19:00.040473
0.0,551.81,2116.08,0.0,515.74,1184.53,BK0043439,G0017979,Regent,2022-07-20,4368.16,2026-04-05T21:19:00.040492
8.87,690.56,2076.1,804.69,1142.13,67.52,BK0043440,G0003428,Norwegian,2022-06-30,4789.87,2026-04-05T21:19:00.040511
74.44,151.81,997.99,729.21,353.95,341.07,BK0043441,G0015531,Norwegian,2022-07-23,2648.47,2026-04-05T21:19:00.040529
356.76,337.83,609.12,371.18,943.65,350.28,BK0043443,G0008432,Norwegian,2025-05-11,2968.82,2026-04-05T21:19:00.040548
247.2,480.14,1058.78,198.05,156.76,86.73,BK0043444,G0001710,Norwegian,2025-07-24,2227.66,2026-04-05T21:19:00.040566
194.17,48.35,768.89,325.04,35.74,628.95,BK0043445,G0014006,Oceania,2024-07-08,2001.14,2026-04-05T21:19:00.040585
808.29,182.92,697.05,86.28,295.18,594.52,BK0043446,G0016678,Norwegian,2025-04-10,2664.24,2026-04-05T21:19:00.040604
291.48,6.92,285.91,28.52,47.62,80.74,BK0043447,G0006899,Norwegian,2024-01-27,741.19,2026-04-05T21:19:00.040622
184.13,221.63,1414.31,288.81,500.51,254.53,BK0043448,G0002513,Norwegian,2023-08-20,2863.92,2026-04-05T21:19:00.040641
405.24,209.32,1382.64,553.17,706.66,311.49,BK0043449,G0015033,Norwegian,2025-12-07,3568.52,2026-04-05T21:19:00.040661
254.94,5.18,373.04,304.18,269.46,211.58,BK0043450,G0013539,Norwegian,2025-07-09,1418.38,2026-04-05T21:19:00.040679
73.84,116.38,237.51,129.1,6.22,57.26,BK0043451,G0007239,Norwegian,2024-04-28,620.31,2026-04-05T21:19:00.040698
481.7,329.0,671.79,44.6,854.72,258.06,BK0043452,G0012172,Norwegian,2022-04-23,2639.87,2026-04-05T21:19:00.040716
568.84,644.48,1457.75,1015.61,329.05,138.83,BK0043453,G0000622,Norwegian,2022-06-04,4154.56,2026-04-05T21:19:00.040735
133.42,321.31,637.83,32.14,93.43,310.65,BK0043454,G0015389,Oceania,2022-03-01,1528.78,2026-04-05T21:19:00.040752
548.9,13.91,1117.18,317.51,143.78,259.04,BK0043456,G0010776,Norwegian,2025-04-24,2400.32,2026-04-05T21:19:00.040769
934.97,997.82,52.39,1238.55,1315.43,428.74,BK0043457,G0001910,Norwegian,2022-10-29,4967.9,2026-04-05T21:19:00.040786
0.0,122.69,2561.14,0.0,179.8,90.71,BK0043458,G0003481,Regent,2023-12-19,2954.34,2026-04-05T21:19:00.040803
86.39,482.44,760.97,283.27,372.59,268.99,BK0043459,G0015145,Norwegian,2025-11-05,2254.65,2026-04-05T21:19:00.040820
150.91,125.5,1503.83,386.82,748.0,368.06,BK0043460,G0017345,Norwegian,2024-07-19,3283.12,2026-04-05T21:19:00.040839
788.64,702.99,3172.43,135.68,1955.25,161.38,BK0043461,G0014321,Norwegian,2022-06-04,6916.37,2026-04-05T21:19:00.040858
111.0,642.62,2377.72,195.29,63.55,452.85,BK0043462,G0004834,Oceania,2025-11-01,3843.03,2026-04-05T21:19:00.040878
511.34,154.97,1058.32,383.08,437.23,72.57,BK0043464,G0019947,Norwegian,2022-12-10,2617.51,2026-04-05T21:19:00.040896
0.0,362.04,1076.53,0.0,161.01,32.45,BK0043465,G0017251,Regent,2025-09-21,1632.03,2026-04-05T21:19:00.040915
88.68,318.63,81.12,125.45,86.93,47.89,BK0043466,G0017292,Oceania,2024-09-11,748.7,2026-04-05T21:19:00.040934
185.28,300.65,1479.37,406.44,183.46,901.46,BK0043467,G0003487,Oceania,2025-06-20,3456.66,2026-04-05T21:19:00.040953
200.14,637.79,405.32,98.95,2.66,554.95,BK0043468,G0004973,Oceania,2024-09-03,1899.81,2026-04-05T21:19:00.040972
568.26,226.1,177.52,683.67,997.88,174.62,BK0043469,G0015290,Norwegian,2025-10-23,2828.05,2026-04-05T21:19:00.040990
0.0,204.48,271.66,0.0,110.98,392.54,BK0043470,G0006169,Regent,2022-05-21,979.66,2026-04-05T21:19:00.041010
85.94,217.35,648.89,48.6,253.81,90.14,BK0043471,G0005036,Norwegian,2022-09-09,1344.73,2026-04-05T21:19:00.041029
484.84,170.64,870.35,387.45,943.3,342.97,BK0043472,G0002912,Norwegian,2025-10-02,3199.55,2026-04-05T21:19:00.041048
0.0,752.43,1620.71,0.0,145.2,655.42,BK0043473,G0013140,Regent,2025-05-16,3173.76,2026-04-05T21:19:00.041067
429.23,767.28,1552.02,299.75,255.76,785.93,BK0043474,G0012010,Norwegian,2025-02-08,4089.97,2026-04-05T21:19:00.041085
38.63,57.61,282.89,311.99,216.82,45.56,BK0043477,G0015025,Norwegian,2022-10-01,953.5,2026-04-05T21:19:00.041104
113.21,109.48,260.31,68.87,368.25,173.09,BK0043479,G0018420,Norwegian,2025-11-02,1093.21,2026-04-05T21:19:00.041122
207.21,700.81,1734.97,229.44,14.0,572.99,BK0043480,G0010996,Oceania,2024-05-06,3459.42,2026-04-05T21:19:00.041141
131.27,300.32,888.15,32.85,103.69,95.22,BK0043481,G0018955,Oceania,2023-04-02,1551.5,2026-04-05T21:19:00.041159
247.16,467.95,1057.23,341.34,16.63,676.8,BK0043482,G0018274,Oceania,2024-05-21,2807.11,2026-04-05T21:19:00.041178
574.07,489.76,370.5,215.45,539.48,226.53,BK0043484,G0001153,Norwegian,2022-10-30,2415.79,2026-04-05T21:19:00.041196
829.75,170.45,2353.89,1479.25,1971.54,751.12,BK0043485,G0009335,Norwegian,2023-08-16,7556.0,2026-04-05T21:19:00.041215
85.41,485.55,859.05,327.47,123.7,9.22,BK0043486,G0016949,Oceania,2024-10-05,1890.4,2026-04-05T21:19:00.041234
316.51,634.79,294.72,368.96,760.36,339.89,BK0043487,G0003314,Norwegian,2023-12-17,2715.23,2026-04-05T21:19:00.041251
312.19,1445.4,4145.26,157.72,216.27,470.18,BK0043488,G0001205,Oceania,2024-09-05,6747.02,2026-04-05T21:19:00.041267
147.83,760.61,922.75,243.69,39.98,394.25,BK0043489,G0015158,Oceania,2025-10-26,2509.11,2026-04-05T21:19:00.041285
0.0,472.97,3253.45,0.0,392.4,758.74,BK0043490,G0001380,Regent,2024-04-28,4877.56,2026-04-05T21:19:00.041304
483.41,359.22,1202.84,694.08,523.09,25.49,BK0043491,G0004928,Norwegian,2022-02-23,3288.13,2026-04-05T21:19:00.041322
956.77,157.41,71.52,367.42,1077.67,78.85,BK0043492,G0007394,Norwegian,2023-05-18,2709.64,2026-04-05T21:19:00.041341
0.0,1091.2,2980.43,0.0,261.07,324.58,BK0043493,G0005118,Regent,2025-01-13,4657.28,2026-04-05T21:19:00.041360
264.12,306.25,1545.48,753.44,489.67,175.86,BK0043494,G0016841,Norwegian,2022-01-10,3534.82,2026-04-05T21:19:00.041379
274.85,431.08,1335.82,440.01,949.21,65.95,BK0043495,G0017898,Norwegian,2024-08-23,3496.92,2026-04-05T21:19:00.041398
943.03,953.0,691.88,1058.29,453.17,682.83,BK0043496,G0011056,Norwegian,2024-06-08,4782.2,2026-04-05T21:19:00.041417
529.03,444.92,1499.05,499.48,978.1,93.2,BK0043497,G0015213,Norwegian,2022-08-30,4043.78,2026-04-05T21:19:00.041436
22.44,176.11,1030.25,106.34,63.9,25.64,BK0043498,G0011934,Oceania,2025-12-13,1424.68,2026-04-05T21:19:00.041455
572.59,35.54,1520.63,236.16,383.12,153.41,BK0043499,G0013497,Norwegian,2024-12-02,2901.45,2026-04-05T21:19:00.041473
129.93,253.4,2013.93,312.0,58.5,242.87,BK0043501,G0017213,Oceania,2024-06-12,3010.63,2026-04-05T21:19:00.041492
206.31,513.89,219.9,1103.24,1331.81,529.08,BK0043502,G0011568,Norwegian,2023-11-18,3904.23,2026-04-05T21:19:00.041511
497.51,283.53,785.23,80.16,942.17,221.35,BK0043503,G0012397,Norwegian,2024-05-12,2809.95,2026-04-05T21:19:00.041529
140.69,199.77,727.56,202.36,77.0,80.12,BK0043504,G0014928,Norwegian,2023-04-21,1427.5,2026-04-05T21:19:00.041548
163.39,156.56,769.02,259.5,19.33,642.11,BK0043505,G0008953,Oceania,2025-09-06,2009.91,2026-04-05T21:19:00.041567
819.86,395.32,226.45,573.66,866.62,391.02,BK0043506,G0015525,Norwegian,2025-08-24,3272.93,2026-04-05T21:19:00.041585
120.7,348.3,757.5,49.13,160.37,615.02,BK0043507,G0009516,Oceania,2023-05-11,2051.02,2026-04-05T21:19:00.041604
0.0,252.95,1998.32,0.0,90.32,78.26,BK0043509,G0007522,Regent,2024-08-06,2419.85,2026-04-05T21:19:00.041622
284.5,180.59,787.34,510.49,803.14,180.51,BK0043510,G0011016,Norwegian,2022-07-14,2746.57,2026-04-05T21:19:00.041641
1078.42,963.37,2209.91,301.41,167.27,602.16,BK0043511,G0019120,Norwegian,2022-02-06,5322.54,2026-04-05T21:19:00.041660
286.11,302.86,63.15,514.75,40.23,209.88,BK0043512,G0006010,Norwegian,2022-12-04,1416.98,2026-04-05T21:19:00.041679
0.0,1166.84,411.96,0.0,329.2,618.93,BK0043513,G0003069,Regent,2022-12-09,2526.93,2026-04-05T21:19:00.041697
302.78,318.92,1164.12,692.97,875.18,107.47,BK0043514,G0015517,Norwegian,2025-07-30,3461.44,2026-04-05T21:19:00.041716
513.41,416.2,1115.99,380.91,759.4,266.62,BK0043515,G0002223,Norwegian,2023-03-03,3452.53,2026-04-05T21:19:00.041734
0.0,2124.36,2625.16,0.0,723.57,692.18,BK0043516,G0000876,Regent,2024-10-18,6165.27,2026-04-05T21:19:00.041753
4.18,136.83,2002.92,170.79,11.86,31.69,BK0043518,G0018844,Oceania,2025-09-25,2358.27,2026-04-05T21:19:00.041772
139.11,151.13,784.78,164.85,120.34,371.54,BK0043520,G0007463,Oceania,2024-11-22,1731.75,2026-04-05T21:19:00.041790
551.93,296.8,90.33,623.48,405.07,50.77,BK0043521,G0010856,Norwegian,2025-09-30,2018.38,2026-04-05T21:19:00.041809
573.37,358.79,311.74,174.62,998.59,157.78,BK0043522,G0011496,Norwegian,2022-10-22,2574.89,2026-04-05T21:19:00.041828
120.18,10.82,720.63,226.61,487.35,39.03,BK0043523,G0017811,Norwegian,2023-09-20,1604.62,2026-04-05T21:19:00.041846
63.93,909.73,206.44,479.38,256.11,876.71,BK0043524,G0009214,Oceania,2023-12-07,2792.3,2026-04-05T21:19:00.041865
181.07,174.68,106.01,175.15,424.38,157.64,BK0043525,G0018247,Norwegian,2024-05-02,1218.93,2026-04-05T21:19:00.041883
89.85,753.42,2397.88,174.13,158.02,319.32,BK0043526,G0000162,Oceania,2023-08-06,3892.62,2026-04-05T21:19:00.041901
333.68,88.24,218.87,356.33,130.02,76.23,BK0043527,G0000648,Norwegian,2022-07-15,1203.37,2026-04-05T21:19:00.041920
36.75,541.77,338.28,373.59,32.12,360.5,BK0043530,G0010147,Oceania,2025-11-28,1683.01,2026-04-05T21:19:00.041939
422.18,111.53,252.8,585.1,85.41,399.66,BK0043531,G0003725,Norwegian,2024-04-11,1856.68,2026-04-05T21:19:00.041957
263.95,191.01,368.33,387.91,187.29,187.41,BK0043532,G0000110,Norwegian,2024-01-22,1585.9,2026-04-05T21:19:00.041976
48.54,620.78,919.96,123.12,9.35,443.45,BK0043533,G0014497,Oceania,2025-04-20,2165.2,2026-04-05T21:19:00.041995
467.31,470.63,365.64,108.03,484.52,200.18,BK0043534,G0017487,Norwegian,2022-01-31,2096.31,2026-04-05T21:19:00.042013
267.07,24.83,230.27,528.66,185.92,336.29,BK0043535,G0014088,Norwegian,2022-05-04,1573.04,2026-04-05T21:19:00.042032
0.0,132.26,3767.65,0.0,257.87,248.6,BK0043536,G0019245,Regent,2022-10-25,4406.38,2026-04-05T21:19:00.042050
138.3,321.37,534.52,670.52,46.08,394.97,BK0043537,G0016304,Norwegian,2023-01-15,2105.76,2026-04-05T21:19:00.042069
509.59,156.45,1083.58,463.85,219.96,152.56,BK0043538,G0019866,Norwegian,2022-06-10,2585.99,2026-04-05T21:19:00.042088
204.01,83.03,27.2,394.72,386.37,110.44,BK0043539,G0005607,Norwegian,2025-02-12,1205.77,2026-04-05T21:19:00.042106
176.54,88.27,300.79,561.16,995.61,189.59,BK0043540,G0016508,Norwegian,2024-09-11,2311.96,2026-04-05T21:19:00.042125
240.01,108.57,1321.69,275.18,743.35,182.1,BK0043541,G0006271,Norwegian,2022-07-14,2870.9,2026-04-05T21:19:00.042144
110.58,519.5,590.56,7.43,88.91,283.36,BK0043542,G0002101,Oceania,2025-07-22,1600.34,2026-04-05T21:19:00.042163
370.98,174.05,1667.19,214.87,1457.0,190.3,BK0043543,G0004278,Norwegian,2024-02-01,4074.39,2026-04-05T21:19:00.042182
64.06,231.75,235.31,130.29,167.36,122.21,BK0043544,G0014773,Norwegian,2025-03-14,950.98,2026-04-05T21:19:00.042200
440.85,336.07,1425.23,654.76,767.9,269.12,BK0043547,G0008154,Norwegian,2025-03-31,3893.93,2026-04-05T21:19:00.042219
28.47,87.63,314.66,113.74,473.68,67.9,BK0043548,G0006667,Norwegian,2022-03-20,1086.08,2026-04-05T21:19:00.042237
235.49,267.84,67.58,535.37,267.62,396.05,BK0043550,G0008975,Norwegian,2023-05-22,1769.95,2026-04-05T21:19:00.042254
85.77,628.49,1075.84,710.36,1421.48,202.85,BK0043551,G0013468,Norwegian,2025-04-13,4124.79,2026-04-05T21:19:00.042271
535.03,457.0,1587.02,1241.47,1498.84,625.47,BK0043552,G0015611,Norwegian,2023-05-22,5944.83,2026-04-05T21:19:00.042288
123.63,74.33,2768.52,310.29,125.38,596.44,BK0043554,G0007388,Oceania,2023-05-25,3998.59,2026-04-05T21:19:00.042305
356.28,101.99,1165.55,400.86,942.35,195.81,BK0043555,G0018300,Norwegian,2024-11-01,3162.84,2026-04-05T21:19:00.042323
0.0,687.97,2297.81,0.0,165.95,630.2,BK0043556,G0018821,Regent,2024-09-27,3781.93,2026-04-05T21:19:00.042342
226.08,136.97,349.29,355.71,94.7,346.34,BK0043557,G0006800,Oceania,2025-06-27,1509.09,2026-04-05T21:19:00.042362
267.5,347.71,79.68,338.21,350.97,214.39,BK0043558,G0001650,Norwegian,2023-01-11,1598.46,2026-04-05T21:19:00.042381
874.02,514.21,267.15,426.51,1219.32,324.42,BK0043559,G0013541,Norwegian,2022-10-04,3625.63,2026-04-05T21:19:00.042399
46.65,1561.96,560.35,495.22,26.64,45.9,BK0043560,G0012395,Oceania,2024-09-14,2736.72,2026-04-05T21:19:00.042418
0.0,984.98,2651.93,0.0,23.85,492.93,BK0043561,G0017034,Regent,2023-07-29,4153.69,2026-04-05T21:19:00.042436
488.84,355.08,862.68,593.18,884.4,388.68,BK0043562,G0008185,Norwegian,2023-01-15,3572.86,2026-04-05T21:19:00.042455
796.02,115.24,1578.05,356.2,1302.59,58.29,BK0043563,G0006242,Norwegian,2024-04-06,4206.39,2026-04-05T21:19:00.042474
134.51,84.65,337.68,38.84,65.48,100.08,BK0043565,G0016552,Oceania,2022-10-12,761.24,2026-04-05T21:19:00.042492
0.0,644.68,5521.07,0.0,275.49,867.15,BK0043566,G0007625,Regent,2025-11-08,7308.39,2026-04-05T21:19:00.042511
131.77,150.8,1268.53,272.37,353.48,337.59,BK0043567,G0011563,Norwegian,2022-01-16,2514.54,2026-04-05T21:19:00.042530
53.6,530.92,960.3,193.4,12.09,635.76,BK0043568,G0013061,Oceania,2024-05-30,2386.07,2026-04-05T21:19:00.042557
705.58,336.54,795.73,602.78,1793.49,442.96,BK0043569,G0013447,Norwegian,2023-12-27,4677.08,2026-04-05T21:19:00.042576
172.65,685.04,1682.21,946.68,573.25,508.28,BK0043570,G0018628,Norwegian,2024-06-08,4568.11,2026-04-05T21:19:00.042595
364.01,355.35,340.58,1.4,687.53,323.86,BK0043571,G0015181,Norwegian,2023-05-12,2072.73,2026-04-05T21:19:00.042613
179.25,20.72,1163.04,57.49,756.03,249.77,BK0043572,G0002011,Norwegian,2024-10-04,2426.3,2026-04-05T21:19:00.042632
371.52,1037.82,3201.49,572.72,248.61,1361.23,BK0043574,G0015578,Oceania,2023-02-03,6793.39,2026-04-05T21:19:00.042651
123.15,80.94,697.54,155.48,90.21,77.19,BK0043575,G0011689,Oceania,2022-04-10,1224.51,2026-04-05T21:19:00.042669
578.83,91.37,639.18,613.76,209.08,387.61,BK0043576,G0007156,Norwegian,2022-10-20,2519.83,2026-04-05T21:19:00.042688
852.11,139.99,2535.86,557.92,1754.57,146.37,BK0043577,G0016263,Norwegian,2025-03-02,5986.82,2026-04-05T21:19:00.042706
392.99,481.91,900.42,575.2,23.69,373.39,BK0043578,G0009715,Norwegian,2022-04-01,2747.6,2026-04-05T21:19:00.042731
290.6,246.09,785.2,446.1,472.86,394.99,BK0043579,G0001253,Norwegian,2025-01-24,2635.84,2026-04-05T21:19:00.042749
408.53,425.76,2272.35,1047.63,127.46,536.63,BK0043580,G0016926,Norwegian,2022-11-11,4818.36,2026-04-05T21:19:00.042766
20.22,53.63,273.0,70.41,17.12,296.84,BK0043581,G0010099,Oceania,2024-01-19,731.22,2026-04-05T21:19:00.042783
437.97,473.03,399.89,434.35,429.81,221.4,BK0043582,G0017243,Norwegian,2023-09-06,2396.45,2026-04-05T21:19:00.042800
0.0,567.82,3924.54,0.0,116.26,926.53,BK0043583,G0005285,Regent,2022-04-26,5535.15,2026-04-05T21:19:00.042817
389.12,185.88,594.35,562.98,412.65,178.79,BK0043585,G0007204,Norwegian,2022-02-28,2323.77,2026-04-05T21:19:00.042836
586.29,72.96,1099.37,731.43,770.72,357.06,BK0043586,G0011264,Norwegian,2023-11-13,3617.83,2026-04-05T21:19:00.042855
0.0,66.21,1111.05,0.0,166.36,107.18,BK0043587,G0006744,Regent,2024-10-01,1450.8,2026-04-05T21:19:00.042873
73.44,180.78,602.61,272.68,422.43,129.74,BK0043589,G0014825,Norwegian,2023-06-28,1681.68,2026-04-05T21:19:00.042893
840.79,966.52,2798.83,383.44,575.32,429.81,BK0043590,G0018025,Norwegian,2024-09-16,5994.71,2026-04-05T21:19:00.042912
195.79,65.09,288.22,38.64,262.83,188.14,BK0043591,G0006809,Norwegian,2024-03-31,1038.71,2026-04-05T21:19:00.042931
0.0,380.36,2194.74,0.0,121.41,764.51,BK0043592,G0006767,Regent,2025-05-03,3461.02,2026-04-05T21:19:00.042950
46.79,464.58,1189.75,0.48,60.21,253.88,BK0043593,G0015918,Norwegian,2023-11-20,2015.69,2026-04-05T21:19:00.042968
262.85,110.6,744.22,267.19,420.93,197.21,BK0043595,G0006620,Norwegian,2024-02-08,2003.0,2026-04-05T21:19:00.042987
0.0,1053.07,4054.24,0.0,376.02,658.01,BK0043596,G0001932,Regent,2023-01-15,6141.34,2026-04-05T21:19:00.043006
99.8,31.53,1116.75,390.84,76.94,593.66,BK0043597,G0002059,Oceania,2022-08-26,2309.52,2026-04-05T21:19:00.043024
125.55,348.74,1009.11,50.9,87.59,197.29,BK0043598,G0015897,Oceania,2025-09-08,1819.18,2026-04-05T21:19:00.043052
135.23,462.56,254.29,503.82,0.98,626.75,BK0043599,G0011429,Oceania,2024-12-29,1983.63,2026-04-05T21:19:00.043071
0.0,1007.22,2359.5,0.0,106.45,593.8,BK0043600,G0004108,Regent,2024-11-18,4066.97,2026-04-05T21:19:00.043090
198.99,576.76,190.12,383.8,100.76,534.27,BK0043601,G0011370,Oceania,2024-11-28,1984.7,2026-04-05T21:19:00.043108
192.36,321.0,1504.05,379.02,693.4,384.34,BK0043602,G0009832,Norwegian,2025-03-11,3474.17,2026-04-05T21:19:00.043127
421.36,276.84,936.06,255.08,389.04,285.14,BK0043603,G0000021,Norwegian,2024-02-01,2563.52,2026-04-05T21:19:00.043145
155.78,138.82,1168.91,388.89,389.64,138.76,BK0043604,G0005524,Norwegian,2022-05-30,2380.8,2026-04-05T21:19:00.043164
368.04,334.6,1050.09,1124.25,59.63,553.32,BK0043606,G0003703,Norwegian,2022-01-22,3489.93,2026-04-05T21:19:00.043183
30.51,41.76,1979.62,306.16,188.62,31.05,BK0043607,G0002924,Oceania,2023-07-23,2577.72,2026-04-05T21:19:00.043201
196.89,146.79,615.99,324.04,363.37,4.64,BK0043608,G0008220,Norwegian,2023-10-03,1651.72,2026-04-05T21:19:00.043220
0.0,626.35,1474.39,0.0,239.5,717.45,BK0043609,G0017446,Regent,2022-02-18,3057.69,2026-04-05T21:19:00.043238
958.74,363.55,72.84,924.87,969.09,601.18,BK0043610,G0000284,Norwegian,2024-04-18,3890.27,2026-04-05T21:19:00.043255
42.52,16.75,574.1,250.84,3.81,51.78,BK0043611,G0009859,Norwegian,2024-04-19,939.8,2026-04-05T21:19:00.043272
76.86,706.23,482.14,168.37,164.49,159.69,BK0043612,G0006267,Oceania,2022-07-02,1757.78,2026-04-05T21:19:00.043290
460.26,39.78,739.21,515.24,609.52,25.4,BK0043613,G0017973,Norwegian,2023-05-22,2389.41,2026-04-05T21:19:00.043308
0.0,454.16,2332.09,0.0,280.7,904.55,BK0043614,G0017046,Regent,2025-04-25,3971.5,2026-04-05T21:19:00.043327
152.67,200.99,252.8,365.45,198.17,275.75,BK0043615,G0017435,Norwegian,2023-04-13,1445.83,2026-04-05T21:19:00.043346
333.58,281.58,1628.22,450.94,274.02,170.36,BK0043616,G0014805,Norwegian,2025-06-09,3138.7,2026-04-05T21:19:00.043364
383.1,400.0,265.54,668.98,638.54,125.66,BK0043617,G0012415,Norwegian,2024-11-20,2481.82,2026-04-05T21:19:00.043382
104.76,27.42,403.72,69.18,89.86,341.47,BK0043618,G0013300,Oceania,2023-11-24,1036.41,2026-04-05T21:19:00.043401
57.27,127.41,275.0,375.42,226.23,46.13,BK0043619,G0005692,Norwegian,2025-11-17,1107.46,2026-04-05T21:19:00.043420
79.32,208.13,1461.46,694.31,590.89,139.32,BK0043620,G0007064,Norwegian,2023-10-20,3173.43,2026-04-05T21:19:00.043438
101.46,115.84,455.21,259.84,185.52,553.8,BK0043621,G0016038,Oceania,2025-08-25,1671.67,2026-04-05T21:19:00.043457
305.53,358.09,366.14,678.25,598.29,135.5,BK0043622,G0000186,Norwegian,2023-09-18,2441.8,2026-04-05T21:19:00.043475
0.0,545.86,1911.86,0.0,12.24,829.68,BK0043623,G0004086,Regent,2022-09-02,3299.64,2026-04-05T21:19:00.043494
423.12,269.93,942.12,180.96,480.5,96.1,BK0043624,G0012350,Norwegian,2023-04-11,2392.73,2026-04-05T21:19:00.043512
136.07,433.66,1131.44,499.69,785.88,364.69,BK0043625,G0005318,Norwegian,2024-06-09,3351.43,2026-04-05T21:19:00.043531
812.67,376.17,2324.23,652.23,1416.21,388.43,BK0043626,G0004166,Norwegian,2024-02-25,5969.94,2026-04-05T21:19:00.043549
782.47,108.66,128.43,564.97,1098.05,156.05,BK0043627,G0004555,Norwegian,2024-09-16,2838.63,2026-04-05T21:19:00.043568
361.54,569.27,625.24,280.75,133.21,420.57,BK0043628,G0005177,Oceania,2025-09-27,2390.58,2026-04-05T21:19:00.043586
133.29,683.97,1109.82,241.85,198.97,607.36,BK0043629,G0004674,Oceania,2025-12-12,2975.26,2026-04-05T21:19:00.043605
347.01,86.54,1064.86,703.86,366.29,105.3,BK0043630,G0019545,Norwegian,2022-03-04,2673.86,2026-04-05T21:19:00.043623
0.0,648.54,3553.24,0.0,66.69,918.35,BK0043631,G0004778,Regent,2023-10-19,5186.82,2026-04-05T21:19:00.043643
160.44,121.15,378.12,69.34,257.04,182.34,BK0043633,G0011058,Norwegian,2023-07-07,1168.43,2026-04-05T21:19:00.043662
175.52,170.92,81.34,370.71,388.48,57.35,BK0043634,G0018674,Norwegian,2023-12-10,1244.32,2026-04-05T21:19:00.043680
300.39,73.47,1499.65,144.17,25.82,572.13,BK0043637,G0000826,Oceania,2024-08-23,2615.63,2026-04-05T21:19:00.043699
108.88,39.5,1545.21,370.47,327.43,285.67,BK0043638,G0002812,Norwegian,2022-11-25,2677.16,2026-04-05T21:19:00.043718
0.0,94.07,2340.57,0.0,336.61,898.34,BK0043639,G0014214,Regent,2024-03-26,3669.59,2026-04-05T21:19:00.043738
237.7,152.47,933.63,493.17,761.68,283.47,BK0043640,G0009424,Norwegian,2022-02-24,2862.12,2026-04-05T21:19:00.043757
31.68,314.47,1141.05,254.53,175.91,298.96,BK0043641,G0002860,Oceania,2023-04-19,2216.6,2026-04-05T21:19:00.043775
0.0,730.16,3529.47,0.0,146.09,936.85,BK0043642,G0015279,Regent,2022-08-07,5342.57,2026-04-05T21:19:00.043794
272.17,0.74,757.78,609.63,401.58,357.79,BK0043643,G0019558,Norwegian,2024-03-14,2399.69,2026-04-05T21:19:00.043812
62.91,501.84,2891.31,68.41,58.55,678.89,BK0043644,G0001337,Oceania,2025-01-02,4261.91,2026-04-05T21:19:00.043831
344.98,299.32,1418.4,601.92,188.6,293.44,BK0043645,G0008925,Norwegian,2023-08-11,3146.66,2026-04-05T21:19:00.043849
451.86,69.66,122.62,299.59,332.58,81.45,BK0043646,G0008597,Norwegian,2022-04-13,1357.76,2026-04-05T21:19:00.043868
769.52,749.07,3075.81,1014.26,1438.35,593.61,BK0043647,G0002636,Norwegian,2025-03-07,7640.62,2026-04-05T21:19:00.043887
283.0,396.22,629.7,412.85,218.09,443.22,BK0043648,G0012166,Norwegian,2024-07-20,2383.08,2026-04-05T21:19:00.043906
598.45,467.18,1087.47,157.35,467.67,253.16,BK0043649,G0000200,Norwegian,2022-02-13,3031.28,2026-04-05T21:19:00.043924
24.44,152.0,390.69,294.24,491.54,63.87,BK0043650,G0006659,Norwegian,2023-06-15,1416.78,2026-04-05T21:19:00.043943
62.37,192.44,597.9,356.27,28.06,179.49,BK0043651,G0016781,Norwegian,2024-10-07,1416.53,2026-04-05T21:19:00.043961
470.39,83.88,1386.13,291.4,767.82,295.83,BK0043652,G0009281,Norwegian,2022-10-17,3295.45,2026-04-05T21:19:00.043980
154.31,96.9,1145.0,139.98,533.68,375.98,BK0043653,G0007536,Norwegian,2025-04-27,2445.85,2026-04-05T21:19:00.043999
