booking_id,guest_id,brand,ship_name,itinerary_name,region,nights,cabin_category,num_guests,booking_date,sail_date,booking_window_days,cabin_price_usd,total_revenue_usd,booking_channel,is_cancelled,cancellation_date,cancellation_reason,loyalty_tier,_fivetran_synced
BK0038326,G0003081,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Haven Suite,4,2023-05-26,2023-11-24,182,3371.13,13338.53,Group,False,,,None,2026-04-05T21:18:37.664731
BK0038327,G0009185,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Oceanview,2,2025-04-17,2025-05-19,32,3421.35,7412.27,Group,True,2025-04-30,Price,None,2026-04-05T21:18:37.664736
BK0038328,G0017655,Oceania,Vista,Mediterranean Dreams,Mediterranean,10,Oceanview,3,2021-05-09,2022-02-17,284,4746.14,14539.07,Direct Web,False,,,None,2026-04-05T21:18:37.664741
BK0038329,G0011744,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Oceanview,2,2022-09-20,2022-10-25,35,3288.34,6722.18,Group,False,,,None,2026-04-05T21:18:37.664746
BK0038330,G0017961,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Balcony,4,2025-03-20,2025-07-07,109,3113.36,12792.95,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.664750
BK0038331,G0006404,Regent,Seven Seas Explorer,Hawaii Aloha,Hawaii,12,Master Suite,4,2025-02-08,2025-06-20,132,19152.21,82374.0,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.664756
BK0038332,G0000004,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Mini-Suite,2,2022-05-13,2022-09-13,123,3863.34,8085.66,Travel Agent,False,,,Gold,2026-04-05T21:18:37.664761
BK0038333,G0004633,Regent,Seven Seas Explorer,Hawaii Aloha,Hawaii,12,Deluxe Suite,2,2020-09-25,2022-01-22,484,11862.55,23009.14,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.664765
BK0038334,G0008843,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Haven Suite,2,2024-07-17,2024-08-24,38,1656.48,3572.42,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.664770
BK0038335,G0012209,Oceania,Riviera,Caribbean Classic,Caribbean,7,Inside,2,2021-11-01,2022-04-17,167,4553.59,9629.31,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.664774
BK0038336,G0008484,Oceania,Vista,Panama Canal,Americas,14,Veranda,4,2021-07-24,2022-06-06,317,5873.32,22963.56,Group,False,,,Latitudes,2026-04-05T21:18:37.664779
BK0038337,G0009521,Oceania,Riviera,Bermuda Getaway,Bermuda,5,Veranda,1,2021-08-30,2022-06-08,282,3981.73,4297.57,Loyalty,False,,,None,2026-04-05T21:18:37.664783
BK0038338,G0012233,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Oceanview,1,2023-09-04,2023-10-20,46,2115.32,2112.79,Travel Agent,False,,,Gold,2026-04-05T21:18:37.664788
BK0038339,G0014729,Oceania,Riviera,Panama Canal,Americas,14,Penthouse,2,2024-09-24,2025-06-13,262,2825.04,5665.78,Direct Web,True,2025-03-11,Work,Latitudes,2026-04-05T21:18:37.664793
BK0038340,G0017078,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Oceanview,1,2024-07-20,2025-03-25,248,688.95,712.01,Direct Web,False,,,Gold,2026-04-05T21:18:37.664798
BK0038341,G0001950,Norwegian,Norwegian Getaway,Panama Canal,Americas,14,Inside,4,2023-04-12,2023-05-09,27,2896.59,11716.19,OTA,True,2023-04-15,Weather,None,2026-04-05T21:18:37.664802
BK0038342,G0018748,Regent,Seven Seas Grandeur,Asia Discovery,Asia,14,Superior Suite,1,2022-09-18,2023-03-15,178,18817.99,18727.5,OTA,False,,,Latitudes,2026-04-05T21:18:37.664807
BK0038343,G0010389,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Oceanview,2,2024-06-29,2024-08-18,50,3043.55,6402.54,Travel Agent,False,,,Ambassador,2026-04-05T21:18:37.664813
BK0038344,G0002299,Oceania,Riviera,Caribbean Classic,Caribbean,7,Concierge,2,2023-02-09,2023-08-28,200,1695.31,3574.46,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.664817
BK0038345,G0007875,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Haven Suite,3,2024-05-16,2024-12-16,214,3823.39,11525.88,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.664822
BK0038346,G0007687,Norwegian,Norwegian Bliss,Hawaii Aloha,Hawaii,12,Balcony,2,2025-09-07,2025-10-28,51,1747.72,3443.8,Group,False,,,None,2026-04-05T21:18:37.664826
BK0038347,G0017720,Oceania,Riviera,Alaska Explorer,Alaska,7,Oceanview,2,2023-06-17,2023-11-08,144,8996.24,19297.05,Direct Web,False,,,Gold,2026-04-05T21:18:37.664831
BK0038348,G0014030,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Haven Suite,2,2022-03-10,2022-07-05,117,1208.03,2467.21,Loyalty,True,2022-06-25,Weather,None,2026-04-05T21:18:37.664836
BK0038349,G0011120,Oceania,Marina,Panama Canal,Americas,14,Veranda,2,2025-01-03,2025-09-21,261,9488.11,20669.17,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.664841
BK0038350,G0018523,Regent,Seven Seas Splendor,Alaska Explorer,Alaska,7,Penthouse Suite,2,2025-07-08,2025-11-22,137,10039.49,19644.5,Direct Web,False,,,None,2026-04-05T21:18:37.664845
BK0038351,G0018175,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Oceanview,2,2022-08-11,2022-09-15,35,1448.2,3182.79,OTA,False,,,Platinum,2026-04-05T21:18:37.664850
BK0038352,G0012231,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Mini-Suite,3,2023-05-06,2023-06-07,32,1280.3,4208.52,Group,True,2023-06-06,Work,Platinum,2026-04-05T21:18:37.664855
BK0038353,G0012567,Norwegian,Norwegian Getaway,Asia Discovery,Asia,14,Mini-Suite,2,2022-03-21,2022-08-06,138,2344.04,4456.15,Group,False,,,None,2026-04-05T21:18:37.664859
BK0038354,G0015886,Oceania,Marina,Bermuda Getaway,Bermuda,5,Penthouse,2,2023-08-24,2023-12-16,114,2712.91,5932.8,Direct Web,False,,,None,2026-04-05T21:18:37.664864
BK0038355,G0015598,Oceania,Marina,Asia Discovery,Asia,14,Veranda,3,2023-05-11,2024-02-04,269,11388.22,34382.76,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.664868
BK0038356,G0016763,Norwegian,Norwegian Joy,Hawaii Aloha,Hawaii,12,Haven Suite,1,2024-09-12,2025-03-30,199,4414.86,4630.33,OTA,False,,,None,2026-04-05T21:18:37.664873
BK0038357,G0012818,Oceania,Vista,Bermuda Getaway,Bermuda,5,Inside,2,2024-05-30,2024-10-08,131,4746.67,9152.69,Direct Web,False,,,None,2026-04-05T21:18:37.664877
BK0038358,G0007246,Oceania,Riviera,Alaska Explorer,Alaska,7,Inside,2,2023-07-05,2024-06-14,345,8917.1,18218.1,Direct Web,False,,,None,2026-04-05T21:18:37.664882
BK0038359,G0001860,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Mini-Suite,2,2023-05-27,2023-06-12,16,1502.52,3142.65,Group,False,,,Latitudes,2026-04-05T21:18:37.664886
BK0038360,G0013881,Regent,Seven Seas Explorer,Hawaii Aloha,Hawaii,12,Master Suite,2,2021-07-01,2022-09-21,447,5868.95,12637.5,Group,False,,,Latitudes,2026-04-05T21:18:37.664891
BK0038361,G0002592,Regent,Seven Seas Splendor,Hawaii Aloha,Hawaii,12,Master Suite,2,2025-03-03,2025-06-01,90,9138.58,17622.09,OTA,False,,,None,2026-04-05T21:18:37.664895
BK0038362,G0017220,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Mini-Suite,3,2023-09-22,2024-06-07,259,1458.56,4401.61,Direct Web,True,2024-03-19,Personal,Ambassador,2026-04-05T21:18:37.664901
BK0038363,G0004369,Regent,Seven Seas Explorer,Bermuda Getaway,Bermuda,5,Master Suite,2,2022-04-25,2022-11-17,206,6332.28,12414.27,Group,False,,,Gold,2026-04-05T21:18:37.664905
BK0038364,G0000317,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Inside,2,2023-05-21,2023-11-21,184,1551.53,3262.51,OTA,False,,,Gold,2026-04-05T21:18:37.664910
BK0038365,G0019260,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Balcony,2,2024-04-07,2024-07-23,107,3370.83,6415.98,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.664914
BK0038366,G0013714,Regent,Seven Seas Splendor,Mediterranean Dreams,Mediterranean,10,Master Suite,2,2024-03-03,2025-08-08,523,18879.39,36264.21,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.664919
BK0038367,G0012252,Norwegian,Norwegian Joy,Panama Canal,Americas,14,Haven Suite,2,2024-02-17,2024-08-27,192,1153.96,2334.56,Loyalty,False,,,None,2026-04-05T21:18:37.664923
BK0038368,G0001736,Norwegian,Norwegian Joy,Mediterranean Dreams,Mediterranean,10,Haven Suite,4,2023-03-29,2023-08-10,134,3193.27,12198.36,OTA,False,,,Latitudes,2026-04-05T21:18:37.664927
BK0038369,G0009088,Oceania,Riviera,Caribbean Classic,Caribbean,7,Penthouse,1,2025-07-25,2025-12-11,139,14930.51,14311.71,OTA,False,,,Gold,2026-04-05T21:18:37.664932
BK0038370,G0012154,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Mini-Suite,2,2024-02-12,2024-08-21,191,2522.22,5088.01,Loyalty,False,,,None,2026-04-05T21:18:37.664936
BK0038371,G0012893,Norwegian,Norwegian Getaway,Asia Discovery,Asia,14,Oceanview,2,2022-11-21,2023-06-21,212,4227.53,9068.64,Loyalty,True,2022-12-30,Work,None,2026-04-05T21:18:37.664942
BK0038372,G0000263,Norwegian,Norwegian Encore,Hawaii Aloha,Hawaii,12,Mini-Suite,2,2025-01-16,2025-04-06,80,4015.7,8609.21,Travel Agent,False,,,None,2026-04-05T21:18:37.664947
BK0038373,G0010351,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Balcony,1,2024-04-10,2024-06-10,61,4356.43,4350.11,Loyalty,True,2024-05-14,Price,Gold,2026-04-05T21:18:37.664952
BK0038374,G0015894,Oceania,Marina,Alaska Explorer,Alaska,7,Penthouse,2,2021-10-06,2022-02-12,129,11369.69,23674.52,OTA,True,2021-10-15,Work,None,2026-04-05T21:18:37.664958
BK0038375,G0015822,Norwegian,Norwegian Bliss,Mediterranean Dreams,Mediterranean,10,Balcony,1,2024-01-10,2024-01-26,16,2832.76,2952.08,OTA,False,,,Ambassador,2026-04-05T21:18:37.664963
BK0038376,G0002894,Norwegian,Norwegian Encore,Norwegian Fjords,Europe,9,Balcony,2,2023-01-11,2023-02-11,31,1437.22,2817.91,Travel Agent,False,,,Gold,2026-04-05T21:18:37.664968
BK0038377,G0011845,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Balcony,2,2022-08-05,2023-03-27,234,2055.63,4219.2,Travel Agent,True,2022-09-19,Work,None,2026-04-05T21:18:37.664973
BK0038378,G0013807,Regent,Seven Seas Grandeur,Asia Discovery,Asia,14,Penthouse Suite,2,2025-05-06,2025-11-07,185,8427.53,18135.73,OTA,False,,,Platinum,2026-04-05T21:18:37.664977
BK0038379,G0015438,Regent,Seven Seas Mariner,Hawaii Aloha,Hawaii,12,Superior Suite,2,2024-06-23,2024-09-19,88,20898.27,45734.64,Loyalty,False,,,Platinum,2026-04-05T21:18:37.664982
BK0038380,G0000621,Oceania,Vista,Alaska Explorer,Alaska,7,Oceanview,4,2023-06-09,2024-03-23,288,5942.33,22600.93,Loyalty,False,,,Platinum,2026-04-05T21:18:37.664986
BK0038381,G0001323,Regent,Seven Seas Grandeur,Panama Canal,Americas,14,Superior Suite,4,2022-11-25,2023-11-03,343,13154.71,50859.08,Travel Agent,False,,,Gold,2026-04-05T21:18:37.664991
BK0038382,G0010348,Norwegian,Norwegian Escape,Bermuda Getaway,Bermuda,5,Mini-Suite,4,2024-09-19,2025-04-30,223,1178.52,4635.87,OTA,False,,,Latitudes,2026-04-05T21:18:37.664995
BK0038383,G0005925,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Oceanview,2,2023-12-21,2024-08-09,232,3667.45,7906.18,Travel Agent,False,,,None,2026-04-05T21:18:37.665000
BK0038384,G0016563,Norwegian,Norwegian Getaway,Norwegian Fjords,Europe,9,Mini-Suite,2,2022-10-31,2023-05-26,207,1952.8,3910.42,Loyalty,False,,,None,2026-04-05T21:18:37.665005
BK0038385,G0014569,Norwegian,Norwegian Escape,Alaska Explorer,Alaska,7,Balcony,3,2025-09-26,2025-11-20,55,2770.22,8607.73,Loyalty,False,,,None,2026-04-05T21:18:37.665009
BK0038386,G0013984,Oceania,Allura,Asia Discovery,Asia,14,Oceanview,2,2023-07-15,2023-12-03,141,3187.39,6961.66,Direct Web,False,,,Platinum,2026-04-05T21:18:37.665018
BK0038387,G0004544,Oceania,Riviera,Hawaii Aloha,Hawaii,12,Concierge,3,2021-07-24,2022-02-23,214,8674.43,24829.98,Direct Web,False,,,Ambassador,2026-04-05T21:18:37.665023
BK0038388,G0019102,Oceania,Allura,Norwegian Fjords,Europe,9,Veranda,2,2023-06-03,2024-03-11,282,4696.71,10289.64,Group,False,,,Gold,2026-04-05T21:18:37.665028
BK0038389,G0015104,Norwegian,Norwegian Getaway,Mediterranean Dreams,Mediterranean,10,Oceanview,2,2023-11-28,2024-02-01,65,3060.68,6618.2,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665032
BK0038390,G0004650,Norwegian,Norwegian Bliss,Asia Discovery,Asia,14,Oceanview,2,2024-06-18,2024-09-27,101,3068.93,6253.48,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.665037
BK0038391,G0013332,Oceania,Marina,Mediterranean Dreams,Mediterranean,10,Veranda,2,2021-05-08,2022-02-18,286,3940.08,8559.99,Direct Web,False,,,Platinum,2026-04-05T21:18:37.665041
BK0038392,G0011086,Norwegian,Norwegian Bliss,Alaska Explorer,Alaska,7,Mini-Suite,2,2022-10-15,2022-10-27,12,1836.97,3749.59,Direct Web,False,,,None,2026-04-05T21:18:37.665046
BK0038393,G0009457,Regent,Seven Seas Grandeur,Caribbean Classic,Caribbean,7,Penthouse Suite,2,2021-08-16,2022-10-11,421,23244.08,45863.66,Group,False,,,None,2026-04-05T21:18:37.665050
BK0038394,G0010480,Oceania,Vista,Bermuda Getaway,Bermuda,5,Oceanview,2,2021-07-18,2022-06-18,335,10888.26,23462.79,Group,False,,,Gold,2026-04-05T21:18:37.665055
BK0038395,G0010212,Norwegian,Norwegian Escape,Hawaii Aloha,Hawaii,12,Inside,3,2024-06-27,2024-10-14,109,796.86,2425.5,OTA,False,,,None,2026-04-05T21:18:37.665059
BK0038396,G0018435,Regent,Seven Seas Explorer,Asia Discovery,Asia,14,Grand Suite,2,2023-05-12,2023-10-24,165,21404.51,41774.93,Group,False,,,Platinum,2026-04-05T21:18:37.665064
BK0038397,G0004300,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Oceanview,2,2023-08-03,2023-11-05,94,2696.46,5229.05,Group,False,,,None,2026-04-05T21:18:37.665068
BK0038398,G0016824,Norwegian,Norwegian Encore,Alaska Explorer,Alaska,7,Haven Suite,2,2022-02-17,2022-07-28,161,4280.84,8577.15,Group,False,,,Gold,2026-04-05T21:18:37.665073
BK0038399,G0007520,Norwegian,Norwegian Escape,Norwegian Fjords,Europe,9,Haven Suite,2,2024-10-21,2024-11-04,14,4454.86,8671.51,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.665077
BK0038400,G0009956,Norwegian,Norwegian Encore,Alaska Explorer,Alaska,7,Balcony,2,2023-06-20,2023-11-03,136,597.39,1269.85,Travel Agent,False,,,Ambassador,2026-04-05T21:18:37.665082
BK0038401,G0001248,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Balcony,2,2021-07-25,2022-04-09,258,3397.91,7456.38,OTA,False,,,None,2026-04-05T21:18:37.665086
BK0038402,G0013748,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Balcony,2,2021-07-13,2022-03-24,254,875.11,1754.76,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665091
BK0038403,G0016774,Oceania,Vista,Alaska Explorer,Alaska,7,Inside,2,2024-09-21,2025-05-06,227,5685.45,11814.5,Travel Agent,False,,,None,2026-04-05T21:18:37.665095
BK0038404,G0017783,Norwegian,Norwegian Getaway,Bermuda Getaway,Bermuda,5,Inside,2,2024-08-06,2025-02-11,189,2154.61,4665.09,Loyalty,True,2024-09-01,Price,None,2026-04-05T21:18:37.665100
BK0038405,G0012127,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Haven Suite,3,2022-02-25,2022-04-07,41,1808.67,5785.38,OTA,False,,,Ambassador,2026-04-05T21:18:37.665105
BK0038406,G0011153,Norwegian,Norwegian Escape,Mediterranean Dreams,Mediterranean,10,Oceanview,2,2021-10-23,2022-05-03,192,1727.54,3559.39,Direct Web,True,2022-01-28,Work,Ambassador,2026-04-05T21:18:37.665110
BK0038407,G0011926,Oceania,Allura,Panama Canal,Americas,14,Veranda,2,2022-07-19,2023-03-31,255,5280.28,10220.11,Group,False,,,None,2026-04-05T21:18:37.665114
BK0038408,G0015771,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Inside,2,2024-12-02,2024-12-20,18,1196.8,2319.44,Group,False,,,Latitudes,2026-04-05T21:18:37.665119
BK0038409,G0014449,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Haven Suite,1,2022-10-19,2023-02-04,108,927.82,933.07,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.665124
BK0038410,G0008505,Regent,Seven Seas Explorer,Norwegian Fjords,Europe,9,Superior Suite,3,2022-03-05,2023-04-25,416,15365.51,47594.21,Direct Web,False,,,Gold,2026-04-05T21:18:37.665128
BK0038411,G0019631,Norwegian,Norwegian Joy,Norwegian Fjords,Europe,9,Oceanview,3,2024-08-15,2024-09-08,24,2953.16,9546.12,OTA,False,,,None,2026-04-05T21:18:37.665134
BK0038412,G0008216,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Mini-Suite,1,2021-07-23,2022-03-03,223,1304.5,1398.81,OTA,True,2022-02-15,Personal,Gold,2026-04-05T21:18:37.665139
BK0038413,G0016495,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Oceanview,2,2023-03-31,2023-05-04,34,1856.27,3625.01,OTA,False,,,None,2026-04-05T21:18:37.665143
BK0038414,G0018293,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Mini-Suite,4,2021-08-19,2022-02-28,193,1781.32,7216.12,Group,False,,,Gold,2026-04-05T21:18:37.665148
BK0038415,G0016657,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Mini-Suite,4,2022-02-12,2022-08-24,193,785.99,3276.06,Direct Web,False,,,None,2026-04-05T21:18:37.665152
BK0038416,G0003649,Norwegian,Norwegian Getaway,Alaska Explorer,Alaska,7,Balcony,2,2023-07-20,2023-12-02,135,2898.5,6014.46,OTA,False,,,Latitudes,2026-04-05T21:18:37.665156
BK0038417,G0005751,Norwegian,Norwegian Bliss,Asia Discovery,Asia,14,Oceanview,2,2023-10-07,2024-02-16,132,3978.45,8119.36,Loyalty,False,,,Platinum,2026-04-05T21:18:37.665161
BK0038418,G0018518,Regent,Seven Seas Grandeur,Alaska Explorer,Alaska,7,Master Suite,2,2021-06-01,2022-11-11,528,11469.94,22886.83,Direct Web,False,,,None,2026-04-05T21:18:37.665165
BK0038419,G0003017,Norwegian,Norwegian Escape,Alaska Explorer,Alaska,7,Balcony,2,2023-01-30,2023-02-18,19,923.01,1853.27,Loyalty,False,,,None,2026-04-05T21:18:37.665170
BK0038420,G0001690,Oceania,Riviera,Mediterranean Dreams,Mediterranean,10,Oceanview,1,2022-03-17,2023-01-01,290,4455.75,4311.24,OTA,False,,,Gold,2026-04-05T21:18:37.665174
BK0038421,G0007140,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Inside,3,2024-10-31,2024-12-13,43,3500.11,11429.2,Group,False,,,None,2026-04-05T21:18:37.665179
BK0038422,G0003275,Oceania,Riviera,Panama Canal,Americas,14,Inside,2,2022-09-04,2023-08-29,359,7447.88,14870.78,Travel Agent,False,,,Latitudes,2026-04-05T21:18:37.665184
BK0038423,G0012656,Oceania,Marina,Norwegian Fjords,Europe,9,Veranda,2,2022-08-14,2023-04-05,234,3482.95,6850.81,OTA,False,,,Latitudes,2026-04-05T21:18:37.665188
BK0038424,G0010298,Norwegian,Norwegian Encore,Bermuda Getaway,Bermuda,5,Mini-Suite,2,2022-12-28,2023-03-26,88,735.8,1454.57,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.665193
BK0038425,G0016042,Oceania,Vista,Norwegian Fjords,Europe,9,Veranda,2,2021-12-02,2022-11-09,342,10928.34,22929.23,Loyalty,False,,,Latitudes,2026-04-05T21:18:37.665197
BK0038426,G0015448,Regent,Seven Seas Splendor,Caribbean Classic,Caribbean,7,Grand Suite,2,2023-10-08,2024-03-17,161,21531.22,43261.23,Travel Agent,True,2023-10-13,Medical,None,2026-04-05T21:18:37.665202
BK0038427,G0002772,Norwegian,Norwegian Bliss,Asia Discovery,Asia,14,Balcony,4,2023-04-21,2023-09-20,152,2586.86,11075.49,Loyalty,False,,,None,2026-04-05T21:18:37.665207
BK0038428,G0004106,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Oceanview,2,2023-05-30,2023-12-31,215,2534.83,4908.02,Travel Agent,False,,,Gold,2026-04-05T21:18:37.665212
BK0038429,G0002145,Norwegian,Norwegian Getaway,Asia Discovery,Asia,14,Inside,2,2022-06-22,2022-08-29,68,4822.64,9988.07,Direct Web,False,,,None,2026-04-05T21:18:37.665217
BK0038430,G0011783,Oceania,Allura,Bermuda Getaway,Bermuda,5,Concierge,3,2024-08-15,2024-11-18,95,5194.93,15711.63,Loyalty,False,,,Gold,2026-04-05T21:18:37.665222
BK0038431,G0012301,Oceania,Allura,Mediterranean Dreams,Mediterranean,10,Penthouse,2,2021-09-30,2022-09-22,357,4557.87,9360.24,Direct Web,False,,,None,2026-04-05T21:18:37.665227
BK0038432,G0001643,Oceania,Vista,Mediterranean Dreams,Mediterranean,10,Concierge,2,2021-11-04,2022-08-13,282,10017.8,21847.32,Loyalty,False,,,None,2026-04-05T21:18:37.665232
BK0038433,G0006439,Norwegian,Norwegian Bliss,Norwegian Fjords,Europe,9,Mini-Suite,2,2022-06-30,2022-08-28,59,1137.04,2184.06,Loyalty,False,,,None,2026-04-05T21:18:37.665237
BK0038434,G0003620,Norwegian,Norwegian Bliss,Caribbean Classic,Caribbean,7,Balcony,2,2023-03-13,2023-06-25,104,4442.32,8737.83,Group,False,,,Latitudes,2026-04-05T21:18:37.665242
BK0038435,G0002321,Norwegian,Norwegian Encore,Mediterranean Dreams,Mediterranean,10,Balcony,1,2025-01-13,2025-10-06,266,2104.0,2237.08,Group,False,,,Gold,2026-04-05T21:18:37.665247
BK0038436,G0013448,Oceania,Riviera,Norwegian Fjords,Europe,9,Veranda,4,2025-08-23,2025-12-06,105,6197.6,27044.69,Travel Agent,False,,,None,2026-04-05T21:18:37.665252
BK0038437,G0002506,Norwegian,Norwegian Encore,Norwegian Fjords,Europe,9,Haven Suite,2,2023-06-25,2023-09-22,89,3811.36,7301.44,OTA,False,,,Latitudes,2026-04-05T21:18:37.665257
BK0038438,G0003877,Norwegian,Norwegian Joy,Asia Discovery,Asia,14,Oceanview,3,2021-08-09,2022-04-05,239,3075.83,9981.22,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665261
BK0038439,G0018038,Regent,Seven Seas Explorer,Mediterranean Dreams,Mediterranean,10,Deluxe Suite,2,2024-03-05,2024-10-28,237,17467.24,36093.94,Travel Agent,False,,,None,2026-04-05T21:18:37.665266
BK0038440,G0013219,Oceania,Vista,Asia Discovery,Asia,14,Inside,2,2022-07-15,2022-11-30,138,7166.02,14433.35,Loyalty,False,,,None,2026-04-05T21:18:37.665271
BK0038441,G0019509,Oceania,Riviera,Alaska Explorer,Alaska,7,Concierge,2,2022-01-18,2022-03-28,69,7123.56,14921.81,Loyalty,False,,,None,2026-04-05T21:18:37.665276
BK0038442,G0000211,Norwegian,Norwegian Encore,Asia Discovery,Asia,14,Oceanview,1,2022-02-18,2022-07-07,139,638.6,692.35,Direct Web,False,,,Gold,2026-04-05T21:18:37.665281
BK0038443,G0017027,Norwegian,Norwegian Getaway,Hawaii Aloha,Hawaii,12,Haven Suite,2,2024-02-09,2024-09-02,206,1564.62,3111.61,Loyalty,False,,,None,2026-04-05T21:18:37.665286
BK0038444,G0006672,Oceania,Riviera,Panama Canal,Americas,14,Concierge,2,2021-05-30,2022-03-31,305,10662.74,20777.8,Travel Agent,False,,,Gold,2026-04-05T21:18:37.665291
BK0038445,G0014500,Norwegian,Norwegian Getaway,Caribbean Classic,Caribbean,7,Balcony,2,2025-01-04,2025-05-05,121,1358.8,2678.07,Direct Web,False,,,Gold,2026-04-05T21:18:37.665296
BK0038446,G0000373,Oceania,Marina,Norwegian Fjords,Europe,9,Oceanview,3,2022-03-07,2022-10-06,213,7211.54,23669.84,Direct Web,False,,,Platinum,2026-04-05T21:18:37.665301
BK0038447,G0001155,Oceania,Riviera,Bermuda Getaway,Bermuda,5,Concierge,3,2023-07-18,2024-05-03,290,7937.79,25250.87,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665306
BK0038448,G0012147,Norwegian,Norwegian Encore,Hawaii Aloha,Hawaii,12,Balcony,4,2023-04-07,2023-10-15,191,2792.02,12089.85,Direct Web,False,,,Gold,2026-04-05T21:18:37.665311
BK0038449,G0019073,Norwegian,Norwegian Escape,Mediterranean Dreams,Mediterranean,10,Haven Suite,2,2023-11-26,2024-05-16,172,1203.56,2634.88,Direct Web,False,,,None,2026-04-05T21:18:37.665316
BK0038450,G0009390,Oceania,Marina,Alaska Explorer,Alaska,7,Concierge,1,2025-04-16,2025-07-19,94,15107.59,16179.13,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.665321
BK0038451,G0002564,Norwegian,Norwegian Escape,Caribbean Classic,Caribbean,7,Haven Suite,2,2025-06-08,2025-08-09,62,3706.2,8076.92,Direct Web,False,,,Latitudes,2026-04-05T21:18:37.665327
BK0038452,G0015082,Regent,Seven Seas Grandeur,Bermuda Getaway,Bermuda,5,Master Suite,4,2024-02-21,2025-05-30,464,21197.34,90731.36,OTA,False,,,None,2026-04-05T21:18:37.665332
BK0038453,G0015778,Norwegian,Norwegian Bliss,Panama Canal,Americas,14,Inside,2,2023-02-27,2023-08-12,166,2871.49,6126.45,Loyalty,False,,,None,2026-04-05T21:18:37.665337
BK0038454,G0013180,Norwegian,Norwegian Joy,Caribbean Classic,Caribbean,7,Haven Suite,2,2025-04-20,2025-07-15,86,3818.1,8240.32,Travel Agent,False,,,None,2026-04-05T21:18:37.665341
BK0038455,G0006510,Oceania,Allura,Hawaii Aloha,Hawaii,12,Inside,1,2022-10-21,2022-12-11,51,7391.88,7269.2,OTA,False,,,Gold,2026-04-05T21:18:37.665346
BK0038456,G0007330,Regent,Seven Seas Explorer,Alaska Explorer,Alaska,7,Superior Suite,1,2022-05-31,2023-07-18,413,31030.25,30294.65,Travel Agent,False,,,Platinum,2026-04-05T21:18:37.665350
